45.000000 -0.000598 0.798338 0.798338
45.100000 -0.000627 0.799151 0.799151
45.200000 -0.000648 0.799904 0.799904
45.300000 -0.000661 0.800581 0.800582
45.400000 -0.000666 0.801169 0.801169
45.500000 -0.000664 0.801653 0.801653
45.600000 -0.000655 0.802022 0.802022
45.700000 -0.000641 0.802268 0.802268
45.800000 -0.000622 0.802382 0.802383
45.900000 -0.000598 0.802361 0.802361
46.000000 -0.000570 0.802202 0.802202
46.100000 -0.000538 0.801905 0.801905
46.200000 -0.000503 0.801473 0.801474
46.300000 -0.000463 0.800914 0.800914
46.400000 -0.000420 0.800235 0.800235
46.500000 -0.000373 0.799449 0.799449
46.600000 -0.000322 0.798570 0.798571
46.700000 -0.000267 0.797616 0.797616
46.800000 -0.000210 0.796604 0.796604
46.900000 -0.000149 0.795554 0.795554
47.000000 -0.000084 0.794489 0.794489
47.100000 -0.000016 0.793429 0.793429
47.200000 0.000057 0.792395 0.792395
47.300000 0.000136 0.791409 0.791409
47.400000 0.000223 0.790488 0.790488
47.500000 0.000320 0.789652 0.789652
47.600000 0.000428 0.788915 0.788915
47.700000 0.000548 0.788289 0.788289
47.800000 0.000681 0.787786 0.787786
47.900000 0.000826 0.787412 0.787412
48.000000 0.000981 0.787172 0.787173
48.100000 0.001144 0.787068 0.787069
48.200000 0.001310 0.787098 0.787099
48.300000 0.001474 0.787259 0.787260
48.400000 0.001633 0.787543 0.787545
48.500000 0.001781 0.787943 0.787945
48.600000 0.001913 0.788445 0.788447
48.700000 0.002027 0.789037 0.789040
48.800000 0.002119 0.789705 0.789708
48.900000 0.002188 0.790433 0.790436
49.000000 0.002233 0.791203 0.791207
49.100000 0.002256 0.791999 0.792002
49.200000 0.002257 0.792803 0.792806
49.300000 0.002239 0.793598 0.793601
49.400000 0.002205 0.794367 0.794370
49.500000 0.002158 0.795096 0.795099
49.600000 0.002102 0.795769 0.795772
49.700000 0.002041 0.796376 0.796379
49.800000 0.001977 0.796906 0.796908
49.900000 0.001915 0.797351 0.797353
50.000000 0.001858 0.797706 0.797708
50.100000 0.001808 0.797969 0.797971
50.200000 0.001768 0.798140 0.798142
50.300000 0.001737 0.798221 0.798223
50.400000 0.001717 0.798219 0.798221
50.500000 0.001706 0.798140 0.798142
50.600000 0.001704 0.797995 0.797997
50.700000 0.001708 0.797794 0.797796
50.800000 0.001716 0.797551 0.797553
50.900000 0.001724 0.797278 0.797280
51.000000 0.001730 0.796988 0.796990
51.100000 0.001730 0.796694 0.796696
51.200000 0.001722 0.796407 0.796409
51.300000 0.001702 0.796136 0.796138
51.400000 0.001670 0.795890 0.795892
51.500000 0.001622 0.795674 0.795676
51.600000 0.001559 0.795493 0.795495
51.700000 0.001479 0.795350 0.795351
51.800000 0.001383 0.795244 0.795245
51.900000 0.001270 0.795175 0.795176
52.000000 0.001141 0.795141 0.795142
52.100000 0.000997 0.795137 0.795138
52.200000 0.000840 0.795158 0.795159
52.300000 0.000670 0.795199 0.795199
52.400000 0.000490 0.795251 0.795251
52.500000 0.000303 0.795306 0.795306
52.600000 0.000111 0.795357 0.795357
52.700000 -0.000081 0.795395 0.795395
52.800000 -0.000270 0.795413 0.795413
52.900000 -0.000451 0.795404 0.795404
53.000000 -0.000620 0.795363 0.795363
53.100000 -0.000773 0.795285 0.795286
53.200000 -0.000907 0.795169 0.795169
53.300000 -0.001018 0.795011 0.795012
53.400000 -0.001104 0.794812 0.794813
53.500000 -0.001165 0.794572 0.794573
53.600000 -0.001201 0.794293 0.794294
53.700000 -0.001212 0.793978 0.793979
53.800000 -0.001201 0.793629 0.793630
53.900000 -0.001170 0.793253 0.793254
54.000000 -0.001123 0.792855 0.792855
54.100000 -0.001062 0.792442 0.792442
54.200000 -0.000993 0.792023 0.792024
54.300000 -0.000918 0.791608 0.791609
54.400000 -0.000842 0.791209 0.791210
54.500000 -0.000766 0.790837 0.790837
54.600000 -0.000694 0.790504 0.790505
54.700000 -0.000628 0.790223 0.790223
54.800000 -0.000568 0.790005 0.790005
54.900000 -0.000515 0.789859 0.789859
55.000000 -0.000469 0.789795 0.789795
55.100000 -0.000427 0.789819 0.789819
55.200000 -0.000388 0.789935 0.789935
55.300000 -0.000349 0.790143 0.790143
55.400000 -0.000308 0.790443 0.790443
55.500000 -0.000262 0.790832 0.790832
55.600000 -0.000210 0.791302 0.791303
55.700000 -0.000151 0.791848 0.791848
55.800000 -0.000083 0.792459 0.792459
55.900000 -0.000006 0.793126 0.793126
56.000000 0.000079 0.793835 0.793835
56.100000 0.000173 0.794576 0.794576
56.200000 0.000276 0.795334 0.795334
56.300000 0.000388 0.796095 0.796096
56.400000 0.000509 0.796846 0.796846
56.500000 0.000639 0.797570 0.797570
56.600000 0.000777 0.798253 0.798253
56.700000 0.000922 0.798878 0.798879
56.800000 0.001072 0.799432 0.799432
56.900000 0.001224 0.799898 0.799899
57.000000 0.001377 0.800264 0.800265
57.100000 0.001526 0.800518 0.800519
57.200000 0.001668 0.800649 0.800651
57.300000 0.001800 0.800651 0.800653
57.400000 0.001919 0.800520 0.800522
57.500000 0.002022 0.800256 0.800259
57.600000 0.002108 0.799864 0.799867
57.700000 0.002176 0.799352 0.799355
57.800000 0.002227 0.798732 0.798735
57.900000 0.002262 0.798021 0.798024
58.000000 0.002283 0.797238 0.797241
58.100000 0.002293 0.796405 0.796408
58.200000 0.002295 0.795546 0.795549
58.300000 0.002293 0.794683 0.794686
58.400000 0.002291 0.793840 0.793844
58.500000 0.002291 0.793039 0.793042
58.600000 0.002295 0.792299 0.792302
58.700000 0.002304 0.791635 0.791639
58.800000 0.002320 0.791062 0.791066
58.900000 0.002341 0.790588 0.790592
59.000000 0.002366 0.790220 0.790223
59.100000 0.002393 0.789959 0.789962
59.200000 0.002420 0.789805 0.789808
59.300000 0.002444 0.789755 0.789758
59.400000 0.002461 0.789802 0.789806
59.500000 0.002468 0.789940 0.789944
59.600000 0.002462 0.790160 0.790164
59.700000 0.002438 0.790452 0.790456
